#label	feature	median difference	p-value
cluster id	feature	median diff	Wilcoxon p-value
0	RNA_LPCAT2	99.74619999999999	3.6581918726412154e-05
0	RNA_MYH13	0.2997000000000001	3.6581918726412154e-05
0	RNA_SCUBE3	38.65989999999999	3.665420554343463e-05
0	RNA_EPHB1	9.745299999999997	3.672662796590292e-05
0	RNA_CHRM1	11.345699999999999	3.6762890103984874e-05
0	RNA_EPB41L2	232.79240000000004	3.6871880585280665e-05
0	METH_ARHGAP9	0.05554303816344697	3.6871880585280665e-05
0	METH_LOC653486	0.0030410941237759004	3.701767850468876e-05
0	METH_SCGB1C1	0.0030410941237759004	3.701767850468876e-05
0	RNA_STL	0.669	3.705421341328749e-05
0	RNA_DR1	88.48070000000007	3.731091795572318e-05
0	MIR_hsa-mir-5698	0.25845300000000004	3.7569310240295346e-05
0	RNA_COMP	976.6662999999999	3.760636180663911e-05
0	METH_MIR522	0.09991085302766001	3.760636180663911e-05
0	RNA_SLC38A3	8.773299999999999	3.764344806018499e-05
0	RNA_FANCD2	86.49529999999999	3.7829400706438537e-05
0	RNA_ZNF438	23.40950000000001	3.7829400706438537e-05
0	METH_PTN	0.051806170987689026	3.7904025646898804e-05
0	RNA_KLF7	23.010199999999998	3.805369496273338e-05
0	MIR_hsa-mir-376c	0.4711400000000001	3.827925122267231e-05
0	RNA_MT1X	136.7407	3.835471824150359e-05
0	RNA_GAP43	1.8363000000000005	3.843032647310931e-05
0	RNA_KIF21A	86.87889999999999	3.850607616610762e-05
0	RNA_MRPS5	82.79930000000002	3.881049453863516e-05
0	RNA_OXSR1	117.47980000000007	3.881049453863516e-05
0	RNA_DMRTA2	0.3672	3.8925239248785494e-05
0	RNA_PAX7	0.59	3.9001914529049544e-05
0	RNA_DIO2	124.77099999999996	3.911719628890104e-05
0	RNA_ZHX1	143.20090000000005	3.919423038956099e-05
0	RNA_PEA15	426.6796999999997	3.934873075414429e-05
0	RNA_STX3	128.65290000000005	3.934873075414429e-05
0	METH_NDST1	0.03646230359971897	3.934873075414429e-05
0	RNA_ZPLD1	2.3686000000000003	3.938744606398742e-05
0	RNA_HOXB13	13.2075	3.9659467238378746e-05
0	RNA_SPDYC	0.656	3.985485865361304e-05
0	RNA_ZCCHC11	102.73910000000001	3.9972531651214016e-05
0	RNA_LSM6	21.737499999999983	4.0208867525331044e-05
0	METH_NFATC2	0.014733656591324001	4.0208867525331044e-05
0	RNA_DMRT3	2.5999	4.0287940392232423e-05
0	RNA_ASS1	623.7746	4.036716081079748e-05
0	RNA_BAK1	53.42160000000001	4.044652903999718e-05
0	METH_FGG	0.043720619976793995	4.044652903999718e-05
0	METH_ADRB2	0.007722229198014394	4.044652903999718e-05
0	METH_CELF3	0.050371077823996	4.0685523187454203e-05
0	RNA_MTRF1L	21.456800000000015	4.124839819326397e-05
0	METH_FMO3	0.04435000374490605	4.1329409552747005e-05
0	RNA_HTRA1	1271.2133000000003	4.1410571863630734e-05
0	METH_PP14571	0.03247286873901101	4.1410571863630734e-05
0	METH_C10orf67	0.07291686752828497	4.1410571863630734e-05
0	RNA_PGRMC1	272.2596000000003	4.181865696195253e-05
0	METH_AKNAD1	0.008840988228116076	4.181865696195253e-05
0	METH_DKFZP434L187	0.04006745726597999	4.181865696195253e-05
0	METH_GOSR1	0.04934882316905098	4.181865696195253e-05
0	RNA_KLK6	13.1405	4.185967467168483e-05
0	MIR_hsa-mir-376a-1	0.3304489999999999	4.190073055101503e-05
0	METH_SLC2A8	0.061620370495271026	4.190073055101503e-05
0	RNA_RAD54L	46.798799999999986	4.210658366162863e-05
0	METH_CLEC4E	0.07592899938277997	4.223055570503194e-05
0	RNA_SATB2	29.471199999999996	4.2313396033917926e-05
0	RNA_NUP107	103.48949999999991	4.239639051685897e-05
0	METH_ZFP92	0.06198643252065006	4.247953942357118e-05
0	RNA_DACT3	27.323000000000008	4.2729915390069704e-05
0	METH_SLC22A2	0.11468852168502297	4.2729915390069704e-05
0	RNA_TMEM155	1.0856000000000003	4.285562775175157e-05
0	RNA_EIF4A1	1369.2372000000014	4.289760978446241e-05
0	METH_KCNK18	0.05935146490141896	4.289760978446241e-05
0	RNA_PCDHB16	38.265600000000006	4.298169092241713e-05
0	RNA_ZFHX4	81.44389999999999	4.315032244382548e-05
0	METH_RTN1	0.03327254506712801	4.323487337420074e-05
0	RNA_RYR3	2.078000000000001	4.3319581449710675e-05
0	METH_C10orf82	0.065719572940721	4.34044469449266e-05
0	RNA_HOXA13	0.6168	4.348947013486422e-05
0	RNA_ISM2	0.23240000000000005	4.383114535778407e-05
0	RNA_OXCT1	97.8759	4.400293632083958e-05
0	METH_ARID5A	0.047344722525272054	4.400293632083958e-05
0	RNA_CNGB1	0.18689999999999996	4.42185732185585e-05
0	RNA_CRY1	71.87200000000001	4.426182070575374e-05
0	RNA_PLOD3	185.89339999999993	4.4348436067243813e-05
0	RNA_RRP15	92.32560000000001	4.4609247770688e-05
0	RNA_LEMD1	0.5780000000000001	4.469650781437857e-05
0	RNA_RAB22A	141.70069999999987	4.48715138055414e-05
0	RNA_HELLS	34.2011	4.504716955223584e-05
0	RNA_RNASE1	450.49340000000007	4.504716955223584e-05
0	MIR_hsa-mir-509-3	0.26490199999999997	4.504716955223584e-05
0	RNA_HEPHL1	0.5046999999999999	4.517933912778545e-05
0	RNA_ANO6	304.14400000000023	4.522347732145279e-05
0	RNA_ADAM10	291.75599999999986	4.5667114286424144e-05
0	RNA_HIST1H3B	0.34929999999999994	4.580100813940656e-05
0	RNA_NUP37	36.05000000000001	4.58457220931506e-05
0	RNA_RASGRP3	38.47200000000001	4.629514428844964e-05
0	RNA_BST1	14.723499999999987	4.6385528641811563e-05
0	RNA_ITM2C	145.8759	4.6385528641811563e-05
0	RNA_CXCL17	39.93599999999999	4.647608031013917e-05
0	RNA_CHRNA1	8.417800000000002	4.6657686756247685e-05
0	RNA_PPP4R1	207.2603999999999	4.6657686756247685e-05
0	RNA_KIAA0174	212.28369999999995	4.67487421174806e-05
0	RNA_CALM1	759.4413000000004	4.702292026449633e-05
0	RNA_HAUS6	57.34820000000002	4.702292026449633e-05
0	RNA_EPCAM	806.8066999999996	4.7114651312527426e-05
0	RNA_MCM8	57.3203	4.7114651312527426e-05
0	RNA_DGCR9	2.4963999999999995	4.7160580439250174e-05
0	RNA_OSTCL	0.9169	4.72525660822842e-05
0	RNA_TMEM170A	44.12280000000004	4.739086357421781e-05
0	METH_UNC45B	0.053305311177271	4.739086357421781e-05
0	RNA_PCMT1	200.81549999999993	4.748327501822049e-05
0	RNA_KRT83	0.5815	4.762221259885461e-05
0	RNA_METAP2	105.02929999999992	4.776153556768586e-05
0	METH_KLHL33	0.02018033770959793	4.776153556768586e-05
0	RNA_SCN8A	10.465800000000002	4.785463214725706e-05
0	RNA_UPP1	29.380899999999997	4.785463214725706e-05
0	MIR_hsa-mir-377	0.5853349999999997	4.7947900754864984e-05
0	RNA_ANAPC1	82.79089999999997	4.822874173447603e-05
0	METH_EVC	0.00895084758988049	4.822874173447603e-05
0	RNA_RAPGEF2	88.52060000000006	4.832270144520436e-05
0	METH_LPO	0.044186900852579925	4.8511141745484514e-05
0	RNA_MAP3K4	78.99029999999993	4.860562293757329e-05
0	METH_GSTO1	0.007159106146245993	4.8985295037823626e-05
0	RNA_MTIF2	57.846700000000055	4.908065141191554e-05
0	RNA_TMEM70	70.37	4.908065141191554e-05
0	METH_FAM83C	0.03153250199332003	4.908065141191554e-05
0	RNA_MYLK4	3.1593000000000018	4.917618373374793e-05
0	RNA_COL24A1	11.7395	4.9271892308240456e-05
0	RNA_TMEM31	0.8772	4.9511936855315826e-05
0	RNA_ATF7IP	226.6766	4.956007860422539e-05
0	RNA_NUDT19	48.216699999999946	4.975308967711536e-05
0	METH_GNB3	0.021838341564327957	4.994681312045374e-05
0	METH_CDC14C	0.05702361648622101	5.004394275225891e-05
0	RNA_MBOAT2	179.53960000000006	5.02387393829106e-05
0	METH_NFKBIB	0.003824808462270804	5.0728880095112815e-05
0	RNA_C2orf54	38.6005	5.082745058311155e-05
0	METH_SPERT	0.052808563754418	5.092620258293117e-05
0	METH_FOXE1	0.05287305178018098	5.1223550794291904e-05
0	METH_DNAH1	0.015331938158858027	5.152254394071685e-05
0	RNA_SLC6A9	146.95730000000003	5.162257533918855e-05
0	METH_LCP1	0.05505844074399202	5.182319056415658e-05
0	RNA_RANBP1	138.1984	5.202454448163156e-05
0	METH_PCSK4	0.004484671151955701	5.2226639644916296e-05
0	METH_REEP6	0.004484671151955701	5.2226639644916296e-05
0	RNA_TAF1A	14.841499999999996	5.232796599387931e-05
0	METH_FOXE3	0.01526441196730699	5.242947861548898e-05
0	RNA_TSN	171.53790000000004	5.25311778312111e-05
0	RNA_KCNB2	0.7369999999999999	5.268407722322667e-05
0	RNA_GPR137B	101.85430000000008	5.273513733342649e-05
0	RNA_UTP6	72.41039999999998	5.273513733342649e-05
0	RNA_PKDREJ	1.9566	5.283739826542406e-05
0	RNA_LSG1	113.74800000000005	5.293984708254438e-05
0	RNA_CHEK2	28.161100000000005	5.304248410882974e-05
0	RNA_DIP2C	114.8379000000001	5.304248410882974e-05
0	RNA_FDPS	219.86040000000003	5.314530966884099e-05
0	METH_AHSG	0.09385650266767198	5.324832408765661e-05
0	RNA_CDCA3	61.976500000000016	5.335152769087475e-05
0	METH_PCDHB16	0.041821459086537005	5.366227687072621e-05
0	METH_TMEM63C	0.025425358576015022	5.397474048171894e-05
0	METH_TFAP2D	0.035993266739599	5.428892739954375e-05
0	RNA_ZNF503	40.5788	5.471053940986451e-05
0	RNA_VEPH1	11.365100000000002	5.4816426075004805e-05
0	METH_HPR	0.026731323415676078	5.4816426075004805e-05
0	RNA_AIMP2	61.004999999999995	5.4922506871325166e-05
0	RNA_TUBD1	25.417599999999993	5.4922506871325166e-05
0	METH_PHACTR3	0.038183450737797	5.524191739009434e-05
0	RNA_STMN1	654.4949999999999	5.534877805652642e-05
0	METH_RND3	0.02667962925848899	5.545583452950048e-05
0	RNA_TMEM51	38.13650000000001	5.577818215710249e-05
0	RNA_DPF3	1.7619000000000007	5.583207902700713e-05
0	RNA_HOXC11	50.9725	5.588602522835429e-05
0	METH_POC5	0.050254712594065	5.588602522835429e-05
0	METH_CLDN14	0.014785620436839064	5.588602522835429e-05
0	METH_LOC100287718	0.07147772605839092	5.599406579488821e-05
0	RNA_TRPC1	18.3553	5.6048160244915525e-05
0	RNA_ZFP37	13.1736	5.6102304196066014e-05
0	RNA_DSN1	80.7099	5.621074077178963e-05
0	RNA_ACBD3	253.0084999999999	5.631937586250074e-05
0	METH_CLCN5	0.039477435482600076	5.6646475637106564e-05
0	RNA_C1QTNF6	208.96989999999994	5.675590820302843e-05
0	RNA_CHAF1B	44.147599999999954	5.675590820302843e-05
0	RNA_PM20D2	43.308899999999994	5.675590820302843e-05
0	RNA_RANBP17	26.1511	5.697537435457528e-05
0	RNA_CRYAB	99.63350000000003	5.708540862815005e-05
0	RNA_SLAMF9	2.1896999999999998	5.71405012151456e-05
0	RNA_GTF3C3	53.65359999999998	5.719564415980287e-05
0	RNA_SCRN1	370.0491999999999	5.7306081294876216e-05
0	RNA_MYL3	1.1246000000000003	5.7416720379260097e-05
0	RNA_CBL	110.93640000000005	5.7638605782269134e-05
0	RNA_PDCD5	112.02269999999999	5.8084815260255024e-05
0	RNA_CCT3	1118.3980000000001	5.8196877720979004e-05
0	RNA_FARSB	72.22750000000008	5.830914491797451e-05
0	METH_YIF1B	0.020905767367465994	5.830914491797451e-05
0	METH_JAK1	0.015755167552296986	5.8421617202102884e-05
0	METH_SCEL	0.03126982374397003	5.853429492478231e-05
0	RNA_CA13	19.449800000000003	5.876026809425032e-05
0	RNA_TMCO7	34.49640000000002	5.876026809425032e-05
0	RNA_TSPAN2	32.56009999999999	5.887356424666347e-05
0	METH_DNAJC14	0.0035245624486254998	5.89870672488779e-05
0	RNA_THOC3	105.43009999999992	5.9100777455104527e-05
0	RNA_KLF12	81.8288	5.921469522011606e-05
0	RNA_TMEM217	2.9449000000000005	5.932882089924645e-05
0	METH_LOC349408	0.07344299122525899	5.932882089924645e-05
0	METH_TLR8	0.07344299122525899	5.932882089924645e-05
0	METH_MZT2A	0.0028836423884485984	5.9557697424016446e-05
0	METH_LOC150776	0.0028836423884485984	5.9557697424016446e-05
0	METH_HOPX	0.02121195193351899	6.0133552214955175e-05
0	METH_ABCC9	0.037809442938884996	6.071467646234723e-05
0	RNA_PDE4D	39.7149	6.130111536259975e-05
0	RNA_UPF2	95.64150000000006	6.130111536259975e-05
0	METH_CLCN6	0.007692366967366887	6.16555486719026e-05
0	METH_MTHFR	0.007692366967366887	6.16555486719026e-05
0	RNA_RASGRF1	5.745600000000003	6.177412363352385e-05
0	RNA_CKS2	127.07559999999995	6.189291447042574e-05
0	METH_MED24	0.02305840212562904	6.189291447042574e-05
0	RNA_C1orf74	16.870299999999986	6.237024394922302e-05
0	METH_SLC35B4	0.07357605008026291	6.237024394922302e-05
0	RNA_DTL	102.82776467137	6.261021354851963e-05
0	RNA_CDR2L	94.89589999999998	6.309277733460718e-05
0	METH_LOC407835	0.03250094847023999	6.309277733460718e-05
0	METH_PF4V1	0.029402063754685015	6.321396724780838e-05
0	RNA_PRR18	0.33060000000000006	6.3457008456641e-05
0	RNA_RYR2	5.4803999999999995	6.363986955294334e-05
0	RNA_CAPN2	873.75	6.382322936758804e-05
0	METH_SNORD71	0.08753898734381604	6.382322936758804e-05
0	RNA_KRAS	166.519	6.394574693920446e-05
0	METH_TRIM75P	0.049024265991502	6.406848710844644e-05
0	RNA_SLED1	0.3744	6.412994078561564e-05
0	RNA_ORC3L	69.4516000000001	6.41914502543919e-05
0	RNA_FANCE	21.325599999999994	6.431463675671597e-05
0	MIR_hsa-mir-337	7.103441999999998	6.44380469956907e-05
0	RNA_ERC1	141.98610000000008	6.518322826994773e-05
0	RNA_ARL5A	107.5661	6.555887033751778e-05
0	RNA_PCDHGB1	10.593399999999999	6.63163094017403e-05
0	RNA_HOTAIR	35.6232	6.714621091739559e-05
0	RNA_ACTN2	1.9568999999999996	6.746801300388734e-05
0	RNA_CENPJ	21.2937	6.746801300388734e-05
0	RNA_UBE2T	114.27000000000004	6.746801300388734e-05
0	RNA_ELK4	43.42629999999998	6.772650485786078e-05
0	RNA_SLC35F1	2.332300000000001	6.798593364437346e-05
0	RNA_LPAR3	5.7461	6.824630254472184e-05
0	RNA_FPR3	157.69250000000005	6.850761475017725e-05
0	METH_CIRBP-AS1	0.07816065639903402	6.850761475017725e-05
0	RNA_TUBB4	14.176099999999998	6.870421987363536e-05
0	RNA_RAD1	68.27559999999994	6.876987346201438e-05
0	METH_BLCAP	0.008291877658454017	6.890135876096665e-05
0	RNA_SLC6A1	5.631600000000002	6.916504325671759e-05
0	RNA_PNPLA1	0.27659999999999996	6.929724326011767e-05
0	METH_SLC7A2	0.035206187411733036	6.956236079920374e-05
0	RNA_FLJ44054	0.3625	6.962878996526606e-05
0	RNA_NUDT8	24.346799999999995	6.996183702124495e-05
0	METH_LENG9	0.011024386711762008	6.996183702124495e-05
0	RNA_CLCA2	18.683799999999998	7.009547736532853e-05
0	RNA_GDPD2	0.5879	7.009547736532853e-05
0	RNA_C9orf140	146.7975	7.022935919067434e-05
0	RNA_DLG1	168.3478	7.036348290597404e-05
0	METH_GMFG	0.03904371198267398	7.036348290597404e-05
0	RNA_NDUFS1	161.76069999999982	7.049784892055854e-05
0	RNA_SCFD2	35.14019999999999	7.049784892055854e-05
0	RNA_SLC24A2	7.1092	7.049784892055854e-05
0	RNA_XKR3	0.2942	7.049784892055854e-05
0	METH_ALPP	0.02870291225226307	7.076730948810335e-05
0	RNA_C10orf110	1.7875999999999994	7.083482670839653e-05
0	RNA_GLB1	137.54518552852005	7.090240486292574e-05
0	RNA_MICALL1	61.45670000000007	7.117332785414182e-05
0	MIR_hsa-mir-31	1.2192480000000003	7.130915629625371e-05
0	METH_SIX6	0.07681768118184995	7.130915629625371e-05
0	RNA_C8orf59	90.96759999999995	7.144522992092086e-05
0	RNA_KCNA7	0.3744	7.212929031175599e-05
0	RNA_SLC6A10P	1.3074000000000003	7.240464530237541e-05
0	RNA_ANKLE2	128.76949999999988	7.254269536290937e-05
0	RNA_ALAS1	81.16229999999996	7.30973891731681e-05
0	METH_KIAA1549L	0.07067602519155802	7.323668812430508e-05
0	RNA_ZBTB10	91.73359999999997	7.365609293887356e-05
0	RNA_CARM1	123.84860000000003	7.37262142090483e-05
0	METH_MIR660	0.052216541028215935	7.379639861167832e-05
0	METH_ZNF92	0.020133186645137968	7.436015299614826e-05
0	RNA_LOC283267	23.430300000000017	7.464355518814053e-05
0	RNA_ARG2	18.734499999999997	7.478563903468465e-05
0	RNA_NXT2	43.8784	7.478563903468465e-05
0	METH_MITF	0.02298733598873598	7.478563903468465e-05
0	RNA_LSM2	101.32010000000002	7.507057438010234e-05
0	RNA_KLHDC8A	2.3103	7.549990300283168e-05
0	RNA_TMLHE	27.056999999999988	7.709405590577936e-05
0	RNA_SAP130	50.766700000000014	7.716726828704907e-05
0	RNA_GALNTL2	51.960300000000004	7.724054640250974e-05
0	RNA_SLC20A2	139.07410000000004	7.724054640250974e-05
0	METH_FAM78B	0.030909876497640987	7.753431731169228e-05
0	RNA_PABPC4	392.6097	7.782914439480211e-05
0	RNA_ZNF114	1.9580000000000002	7.782914439480211e-05
0	RNA_FNIP2	102.84320000000002	7.797695511151767e-05
0	METH_RHOD	0.046374354201978996	7.827337312116857e-05
0	RNA_EIF3B	547.8534000000004	7.871999827460143e-05
0	RNA_CNIH3	17.549899999999994	7.886940795388719e-05
0	METH_ITIH1	0.014754021349386082	7.886940795388719e-05
0	RNA_CSPG4	97.22129999999993	7.901908569555244e-05
0	MIR_hsa-mir-532	62.760900000000106	7.977151111495194e-05
0	RNA_CPN2	1.9988000000000006	8.007437352407589e-05
0	RNA_RGL1	91.9941	8.007437352407589e-05
0	RNA_TNNT2	1.7739000000000003	8.01502587855159e-05
0	RNA_C5AR1	49.259299999999996	8.068336217819919e-05
0	METH_SUSD5	0.02877905556749205	8.068336217819919e-05
0	RNA_HYOU1	549.9827	8.098949573015898e-05
0	RNA_ACTBL2	0.8007	8.114297391632267e-05
0	RNA_CXorf56	18.248899999999992	8.145075540835851e-05
0	RNA_GSTA4	49.019199999999955	8.160505963609793e-05
0	RNA_ZNF184	39.21809999999999	8.160505963609793e-05
0	RNA_SIP1	17.8887	8.175964013408275e-05
0	RNA_MMP16	38.7979	8.23807340934853e-05
0	RNA_ADPRH	38.08959999999999	8.253670289771376e-05
0	RNA_LCN2	38.1603	8.284947814498006e-05
0	RNA_KLKP1	1.5529000000000002	8.33207421289259e-05
0	RNA_HORMAD1	0.28959999999999997	8.347839229637718e-05
0	RNA_NRD1	273.9715000000001	8.363632433400163e-05
0	RNA_CEBPB	191.8012	8.395303590589597e-05
0	RNA_RPA1	170.05380000000014	8.395303590589597e-05
0	RNA_C12orf23	194.87390000000005	8.443022909740765e-05
0	METH_CPEB2	0.0052305481233081985	8.443022909740765e-05
0	METH_CXCL14	0.023158585115091945	8.443022909740765e-05
0	METH_CRYBG3	0.07145461295656097	8.45898622798719e-05
0	METH_OR5B12	0.04068626022973598	8.474978064724372e-05
0	METH_NINJ2	0.05702071332896402	8.490998467597721e-05
0	RNA_ESCO2	29.0676	8.507047484325961e-05
0	RNA_NMB	17.811200000000007	8.523125162701261e-05
0	METH_IGFN1	0.033117248803527954	8.636475467452471e-05
0	RNA_WNT7B	125.31609999999995	8.669121964376528e-05
0	RNA_PANK1	24.8532	8.685488904016267e-05
0	RNA_TMEM38A	10.187199999999997	8.710094064127707e-05
0	RNA_PSMA7	593.5516000000002	8.718310408683928e-05
0	METH_PCDHGA12	0.02622421949267706	8.800877595476266e-05
0	METH_PCDHGC3	0.02622421949267706	8.800877595476266e-05
0	RNA_POLE3	130.39890000000014	8.81747944026698e-05
0	METH_MIR645	0.05286609931925701	8.834110868841444e-05
0	RNA_MYO9B	265.92779999999993	8.850771930481661e-05
0	RNA_UBQLN2	100.1998000000001	8.867462674545311e-05
0	RNA_GLTP	96.68149999999991	8.884183150465682e-05
0	RNA_MON1B	57.24059999999997	8.884183150465682e-05
0	RNA_TAF5L	74.53289999999993	8.90093340775186e-05
0	RNA_SLC25A37	57.77999999999997	8.934523464837712e-05
0	METH_PCDHGC5	0.03790523758625797	8.934523464837712e-05
0	METH_ACAD10	0.013825664869463988	8.95136336403546e-05
0	METH_BRAP	0.013825664869463988	8.95136336403546e-05
0	RNA_IL22RA2	1.134	8.993594384393843e-05
0	METH_EVI2B	0.05869663626081201	9.036013561396152e-05
0	RNA_PCDHGB8P	0.5126	9.15579493025937e-05
0	RNA_TATDN1	52.910799999999995	9.15579493025937e-05
0	METH_PRAC2	0.04652678585321701	9.190292674228086e-05
0	METH_PRAC1	0.04652678585321701	9.190292674228086e-05
0	RNA_GJB4	0.34950000000000003	9.207587549180022e-05
0	METH_GALK1	0.022996982017294942	9.22491316070982e-05
0	METH_GKN2	0.028937809473413956	9.242269559864343e-05
0	METH_UGT1A9	0.019848384749168946	9.277074925625481e-05
0	RNA_ZNF883	18.6448	9.294523994716383e-05
0	METH_CEACAM3	0.057433112035565004	9.31200405640083e-05
0	RNA_HUWE1	914.9039999999995	9.382235259012968e-05
0	METH_MT1DP	0.053337268077903996	9.39987105680773e-05
0	METH_SPRR2C	0.11311712435649401	9.524201021181262e-05
0	METH_PRSS16	0.07679682494694906	9.542088696137437e-05
0	METH_ST8SIA3	0.05570055706504601	9.542088696137437e-05
0	RNA_PPA1	334.2093	9.560008091005741e-05
0	METH_APOA2	0.021641459699558108	9.560008091005741e-05
0	METH_ASB12	0.031298703389840976	9.577959258333644e-05
0	METH_TMEM106A	0.008583894269596798	9.595942250748552e-05
0	METH_ECEL1P2	0.03709983246464099	9.613957120958145e-05
0	RNA_E2F7	23.404299999999992	9.632003921750346e-05
0	RNA_NGEF	26.9653	9.650082705993448e-05
0	RNA_ZNF706	177.5148999999999	9.668193526636225e-05
0	RNA_EIF4E2	75.97109999999998	9.704511489319116e-05
0	RNA_INGX	0.1491	9.713611085695893e-05
0	METH_UGT1A7	0.020896763139435004	9.740958235003606e-05
0	RNA_CNGA1	4.4387	9.768378064629001e-05
0	RNA_CALR	1856.8447000000015	9.777534190189073e-05
0	RNA_UPK1B	0.2749	9.786698418073942e-05
0	METH_LOC148696	0.027428562059465977	9.795870754980713e-05
0	RNA_CKAP5	484.4214999999999	9.814239782673515e-05
0	METH_MIR188	0.04774210101704701	9.814239782673515e-05
0	METH_MIR532	0.04774210101704701	9.814239782673515e-05
0	RNA_RGMA	52.829499999999996	9.832641326945634e-05
0	RNA_LOC554202	2.2718	9.851075441556977e-05
0	RNA_PCDHGB3	2.5552	9.860304729562116e-05
0	METH_ZC3H12D	0.022544449202334005	9.869542180349018e-05
0	METH_HLA-DPB2	0.019430697391003005	9.906573746250574e-05
0	RNA_RCAN2	44.58280000000002	9.925138681452716e-05
0	METH_UMODL1	0.0351495246551391	9.925138681452716e-05
0	RNA_VCP	607.6191000000008	9.962367127207387e-05
0	METH_VHLL	0.040606126319773006	9.99972736885301e-05
0	METH_UFM1	0.002393612361892901	9.99972736885301e-05
0	RNA_YME1L1	282.7437	0.00010037219842053274
0	RNA_ATAD5	25.269199999999998	0.00010056015801993167
0	METH_HEXIM2	0.004606434019531105	0.00010074844983795542
0	RNA_FXR1	225.81359999999995	0.00010131532409101543
0	RNA_SCRG1	1.2978	0.0001015998889455786
0	METH_AZIN2	0.04169200565928999	0.0001022668102245366
0	RNA_MGC72080	22.329000000000008	0.0001030340651258635
0	METH_TNFRSF4	0.023047366832243954	0.0001030340651258635
0	RNA_SLC22A1	0.6355999999999999	0.00010313035309447427
0	RNA_DYNC1H1	804.4200000000001	0.00010341972681697335
0	RNA_RPL39L	48.88760000000002	0.00010341972681697335
0	RNA_FDX1	39.4991	0.00010361306817913183
0	RNA_TOMM5	92.99440000000004	0.00010380675063327962
0	METH_MIR216B	0.07561903209954801	0.00010380675063327962
0	METH_ALKBH6	0.011118069861366986	0.00010400077474116854
0	RNA_LOC100192378	2.0858	0.0001045849026175488
0	RNA_RASA2	32.1344	0.0001045849026175488
0	MIR_hsa-mir-433	0.203812	0.0001045849026175488
0	RNA_BIRC2	145.63819999999987	0.00010497603980757917
0	RNA_CENPQ	19.508599999999987	0.00010497603980757917
0	RNA_DAAM2	73.88030000000003	0.00010517212568236586
0	RNA_C4orf27	31.23780000000005	0.00010536855716701488
0	RNA_SLC30A2	4.7658000000000005	0.00010566385365648955
0	METH_HEPACAM	0.04853965157756801	0.00010576245924108973
0	METH_SLC1A7	0.017156595654646	0.00010655443578286223
0	RNA_MOBKL3	120.87689999999998	0.00010675330250506206
0	RNA_TGM1	4.140599999999999	0.0001074520974998932
0	MIR_hsa-mir-1295a	0.21208900000000008	0.00010795387684638826
0	RNA_ALDH18A1	261.6828999999998	0.00010815520696282377
0	RNA_PPPDE2	26.30280000000002	0.00010825600482071845
0	RNA_CDC42EP3	94.13600000000002	0.00010855893046533499
0	METH_CASP7	0.010273805452713003	0.00010896407554237014
0	METH_RPAP3	0.012061965895722004	0.00010896407554237014
0	RNA_SPG21	115.74080000000004	0.00010916718263025309
0	RNA_SCN2A	6.663500000000001	0.00010947251309408924
0	RNA_POLR2B	242.1489999999999	0.00010957446883028666
0	RNA_RAD23B	448.6825999999992	0.0001097786491152969
0	RNA_C10orf18	275.1595188665301	0.00011018808699407971
0	RNA_STAG1	116.06040000000007	0.00011018808699407971
0	METH_TRUB1	0.03381914412915199	0.00011059896521324512
0	RNA_COLEC12	173.2722	0.00011080494592706143
0	RNA_KIAA1033	129.49490000000003	0.00011080494592706143
0	MIR_hsa-mir-125b-1	145.198304	0.00011080494592706143
0	RNA_PURB	157.6015	0.00011184028925291917
0	RNA_ZYX	569.4869000000003	0.00011225697624483527
0	RNA_CTNNAL1	53.43270000000001	0.00011330510973905224
0	RNA_COQ9	108.29060000000004	0.00011393841344367435
0	METH_HCN1	0.015134865111683993	0.00011457505479705511
0	RNA_GRHL3	17.3628	0.000115215050201807
0	RNA_MCM7	313.7443999999998	0.000115215050201807
0	RNA_LAMC2	347.71399999999994	0.00011542913019380297
0	METH_SOX1	0.03840444031894402	0.00011542913019380297
0	RNA_NEK2	134.0743	0.00011585841613447687
0	METH_KCNG4	0.017878118158377032	0.00011585841613447687
0	RNA_ARHGAP11B	5.801300000000001	0.00011628920744192719
0	RNA_RHOA	908.9040999999997	0.00011650516914584404
0	RNA_ARRDC3	231.09069999999997	0.00011693822773742939
0	RNA_TPD52L2	270.5463999999997	0.00011737280402929434
0	RNA_PNPT1	112.3863	0.00011780890298074188
0	RNA_CDK5R1	25.804599999999994	0.00011868568877393759
0	MIR_hsa-let-7d	83.90299699999997	0.00011868568877393759
0	METH_MIR1-1	0.06980058431912395	0.00011868568877393759
0	RNA_C17orf93	0.3347	0.00011890584467465925
0	RNA_FEN1	149.37799999999993	0.00011890584467465925
0	RNA_GDF6	2.5458	0.00011923680065947991
0	RNA_ANO7	3.9527	0.00011934731220406324
0	MIR_hsa-mir-577	0.28352499999999997	0.00011956862508936728
0	RNA_MTMR8	2.0725	0.00012001241224978191
0	RNA_CTSC	382.0897	0.00012023488778715788
0	METH_IQCF3	0.08150156779253803	0.00012023488778715788
0	RNA_C3orf59	32.220500000000015	0.00012045775213906185
0	RNA_VPS54	62.15220000000011	0.00012068100593898629
0	METH_PSMB11	0.055339983376320956	0.00012068100593898629
0	RNA_KREMEN1	105.97339999999997	0.00012090464982137074
0	RNA_TFDP2	26.74649999999997	0.00012090464982137074
0	METH_SLAIN2	0.027062987062073995	0.00012090464982137074
