#label	feature	median difference	p-value
1	RNA_BNC2	-61.90625	1.5263131893585624e-08
1	RNA_CNPY4	-37.07954999999998	1.5263131893585624e-08
1	RNA_FSTL3	-252.6461	1.5263131893585624e-08
1	RNA_MRAS	-105.5065	1.5433921578785328e-08
1	METH_RIPK3	-0.03305287818847602	1.5606566902162533e-08
1	RNA_UTY	-63.4837	1.569359152190292e-08
1	METH_CEP85	-0.030958154542758992	1.5781087388385414e-08
1	RNA_DPP6	-2.4093762939197703	1.5869056973193564e-08
1	METH_RHOD	-0.07249730326572901	1.595750276042545e-08
1	METH_CRIPT	-0.009055335042552647	1.6316098056992807e-08
1	METH_PIGF	-0.009055335042552647	1.6316098056992807e-08
1	METH_LXN	-0.0654477634533	1.6316098056992807e-08
1	RNA_C12orf68	-11.580649999999999	1.649831843649549e-08
1	METH_ENTPD4	-0.02465299563614151	1.649831843649549e-08
1	RNA_BEX1	-1.5398500000000002	1.705691755916902e-08
1	RNA_DCLK1	-14.984350000000001	1.705691755916902e-08
1	METH_ANAPC13	-0.007635054709881503	1.705691755916902e-08
1	METH_CEP63	-0.007635054709881503	1.705691755916902e-08
1	METH_TSPY2	-0.5024722055840615	1.7247166443800344e-08
1	METH_MIR320A	-0.006404330296469099	1.7439475373127364e-08
1	METH_RPL27A	-0.02174649794441752	1.7439475373127364e-08
1	RNA_SOX11	-10.213250000000002	1.763386594418866e-08
1	METH_PSPH	-0.01153492697738516	1.763386594418866e-08
1	RNA_LONRF2	-4.6442776616142405	1.7830359972522437e-08
1	RNA_TMEFF1	-11.67265	1.7830359972522437e-08
1	RNA_TWIST2	-6.172045046468235	1.7830359972522437e-08
1	RNA_ADAM12	-301.99815	1.802897949429176e-08
1	RNA_IGFBP5	-4408.81935	1.802897949429176e-08
1	RNA_C12orf59	-3.191	1.8229746768428204e-08
1	METH_SNORD59B	-0.039145504411920495	1.8229746768428204e-08
1	RNA_EFEMP1	-475.0806	1.843268427879669e-08
1	RNA_SYPL2	-5.196850000000001	1.843268427879669e-08
1	RNA_HIP1	-200.65790000000004	1.8845161081481998e-08
1	RNA_LDLRAD2	-38.4093	1.8845161081481998e-08
1	RNA_TMEM47	-141.05015000000003	1.8845161081481998e-08
1	RNA_GPC6	-104.47325	1.905474648595534e-08
1	METH_ANKRD9	-0.0067217524625732515	1.905474648595534e-08
1	RNA_PPP2R2B	-5.255799999999999	1.9373374093319722e-08
1	RNA_GPM6A	-3.6003999999999996	1.9480728331654937e-08
1	RNA_PTRF	-1384.8960000000002	1.9480728331654937e-08
1	METH_SRD5A3	-0.05073551080212599	1.9480728331654937e-08
1	METH_SLC38A10	-0.028926608348056493	1.9480728331654937e-08
1	RNA_CNIH3	-29.784000000000002	1.96971722946375e-08
1	RNA_KIAA1755	-77.89020000000001	1.96971722946375e-08
1	RNA_LDB3	-6.029599999999999	1.980626804942554e-08
1	METH_SERPINB12	-0.10958333622650446	1.991595036510043e-08
1	MIR_hsa-mir-143	-71048.339113	1.991595036510043e-08
1	RNA_CHST14	-84.01945000000003	2.0360606528580322e-08
1	METH_SYTL1	-0.052447398125722466	2.0586534087371804e-08
1	RNA_PRAF2	-111.66162914459849	2.0814894689961382e-08
1	METH_LINC00696	-0.04490568037257797	2.104571369572294e-08
1	METH_CMTM4	-0.012626094716874654	2.104571369572294e-08
1	METH_MIR502	-0.19756375536028148	2.104571369572294e-08
1	METH_ETS2	-0.031245412367791492	2.1279016718993872e-08
1	METH_MIR185	-0.06755360456204201	2.1279016718993872e-08
1	RNA_NACAD	-14.06865	2.151482963153837e-08
1	RNA_RBPMS2	-16.065849999999998	2.151482963153837e-08
1	METH_SFN	-0.07283724443485301	2.151482963153837e-08
1	MIR_hsa-mir-199b	-527.8650025000002	2.1994089913569573e-08
1	METH_CCIN	-0.06467407611659898	2.223759033619686e-08
1	RNA_ADRA1D	-1.8720999999999997	2.2483706759464597e-08
1	RNA_HSD17B6	-27.81275	2.2483706759464597e-08
1	RNA_SEPT5	-56.70880000000001	2.2483706759464597e-08
1	RNA_SNCG	-12.2241	2.2983896667141396e-08
1	RNA_TMEM55A	-71.95849999999999	2.2983896667141396e-08
1	RNA_COL11A1	-567.7971	2.3238025365498142e-08
1	METH_RPSA	-0.006555259292761448	2.349488049766602e-08
1	METH_CKS2	-0.028323676842074513	2.349488049766602e-08
1	RNA_MAGEL2	-3.7137000000000002	2.3754490366869077e-08
1	RNA_KIAA2022	-2.5028	2.4016883559663886e-08
1	RNA_POSTN	-2240.4178500000003	2.4016883559663886e-08
1	RNA_VGLL3	-61.60275	2.428208894866438e-08
1	METH_AAMP	-0.011179104470694506	2.428208894866438e-08
1	RNA_DFNA5	-35.2775	2.4821053252536277e-08
1	METH_SLBP	-0.0058970484871982	2.4821053252536277e-08
1	METH_MIR639	-0.019444269293678512	2.4821053252536277e-08
1	METH_TECR	-0.019444269293678512	2.4821053252536277e-08
1	RNA_TTLL1	-32.57849999999999	2.5094871367781387e-08
1	METH_SNORA41	-0.024842639059488025	2.5371620085603613e-08
1	RNA_CRABP2	-58.17994999999999	2.593403101044017e-08
1	RNA_FERMT2	-216.82455	2.593403101044017e-08
1	RNA_INA	-2.9121000000000006	2.593403101044017e-08
1	METH_ZC3H12D	-0.05565712039811349	2.593403101044017e-08
1	METH_GLCE	-0.0119411481741123	2.593403101044017e-08
1	RNA_TERF2IP	-211.82664999999997	2.6219754818414414e-08
1	RNA_C7	-74.89150000000001	2.63637599352485e-08
1	RNA_STON1	-96.99085	2.6508532436718616e-08
1	RNA_MMP17	-22.0502	2.6800395439232894e-08
1	METH_SLC26A3	-0.10570345266300701	2.6800395439232894e-08
1	METH_CNPY4	-0.0138241441711984	2.7095375714540695e-08
1	RNA_TCEAL7	-10.252225504692952	2.739350546894015e-08
1	RNA_NKAPL	-1.4301	2.754376155288937e-08
1	METH_IL18	-0.107227001555119	2.7694817229481606e-08
1	METH_TMEM190	-0.055381645410621516	2.7694817229481606e-08
1	RNA_C20orf103	-12.7229	2.7999343847034266e-08
1	RNA_RGN	-8.599499999999999	2.7999343847034266e-08
1	METH_SLC38A1	-0.0632181526537855	2.7999343847034266e-08
1	MIR_hsa-mir-214	-9.656248000000001	2.7999343847034266e-08
1	RNA_KCNJ8	-37.15955	2.8307118499379465e-08
1	METH_LAMTOR5	-0.018949744134038993	2.8307118499379465e-08
1	METH_SLC17A5	-0.027335654575327648	2.8307118499379465e-08
1	RNA_ADCY2	-11.16215	2.86181746943339e-08
1	RNA_GPR161	-39.43235	2.86181746943339e-08
1	RNA_PDLIM4	-101.18975000000002	2.8932546272899165e-08
1	METH_CYP1B1	-0.0088548530963262	2.8932546272899165e-08
1	RNA_JPH3	-1.71555	2.9571372629902775e-08
1	METH_SH3BGRL2	-0.009618906131037552	3.022387508365632e-08
1	RNA_DES	-502.27784999999994	3.0555343080979643e-08
1	METH_SNORA80B	-0.005760532499073594	3.089033668490524e-08
1	RNA_RPLP0P2	-15.917500000000004	3.157104612785307e-08
1	RNA_GLI2	-50.57315	3.1916835576551224e-08
1	METH_TTTY8	-0.72171000161617	3.2266297858071e-08
1	METH_TTTY8B	-0.72171000161617	3.2266297858071e-08
1	RNA_NAV3	-12.275199999999998	3.261947069478691e-08
1	RNA_PANX2	-4.99005	3.279746046156442e-08
1	RNA_FAM127A	-450.39200000000005	3.297639218237852e-08
1	RNA_SLITRK3	-1.574	3.297639218237852e-08
1	METH_SNORA78	-0.008051897659490145	3.297639218237852e-08
1	RNA_FAM195B	-246.54225000000008	3.333710079337294e-08
1	METH_MRPL50	-0.0104298433085777	3.333710079337294e-08
1	METH_ZNF189	-0.0104298433085777	3.333710079337294e-08
1	RNA_DGCR5	-2.8411	3.3885349661986785e-08
1	RNA_FKBP7	-63.175399999999996	3.444233982009346e-08
1	RNA_GLT8D2	-83.01885000000001	3.444233982009346e-08
1	METH_C15orf48	-0.08989107362989257	3.444233982009346e-08
1	RNA_SH3BP5	-165.86874999999998	3.4818589312775936e-08
1	METH_SCNN1A	-0.07460732099337702	3.4818589312775936e-08
1	METH_RECQL5	-0.026075916018915513	3.4818589312775936e-08
1	RNA_FAM176B	-47.336749999999995	3.519882407051471e-08
1	METH_SPOCK2	-0.08933763120885752	3.519882407051471e-08
1	RNA_CTSF	-166.67645000000002	3.5583084903161184e-08
1	METH_FAM197Y2P	-0.19605016585066204	3.597141302313458e-08
1	RNA_SLIT2	-47.91085	3.616711530576354e-08
1	METH_BMF	-0.040019908710764995	3.636385004923055e-08
1	RNA_LCA5	-24.897249999999993	3.6561622520011677e-08
1	METH_GOLPH3	-0.021330407233869003	3.67604380104635e-08
1	RNA_GGT5	-265.80679999999995	3.716121934994426e-08
1	RNA_RGL1	-142.1606	3.716121934994426e-08
1	RNA_KLHL38	-1.7592999999999999	3.8181801043956547e-08
1	METH_CDC42EP3	-0.020118897993829515	3.880714206598266e-08
1	MIR_hsa-mir-187	-0.375105	3.880714206598266e-08
1	RNA_CST6	-2.7936500000000004	3.922954171255013e-08
1	METH_DBF4	-0.011304395290970451	3.922954171255013e-08
1	METH_SLC25A40	-0.011304395290970451	3.922954171255013e-08
1	METH_GSDMB	-0.05597734035233559	4.008775732246693e-08
1	METH_MBLAC1	-0.12923009125546953	4.0523664638844536e-08
1	RNA_SYT3	-1.8592999999999997	4.118615520556445e-08
1	RNA_NEFH	-5.86665	4.140931005023419e-08
1	RNA_KIF17	-6.042250000000001	4.163363706947453e-08
1	METH_PSD3	-0.030551279539481002	4.1859142214663543e-08
1	METH_CCDC68	-0.016556060633684505	4.1859142214663543e-08
1	RNA_RPS4Y1	-397.6372	4.208583146628021e-08
1	RNA_NRP2	-340.7635	4.23137108340393e-08
1	RNA_FCRLB	-7.58355	4.2773064103852145e-08
1	RNA_NNMT	-479.0612	4.370631974209743e-08
1	RNA_TNFSF4	-65.23085	4.370631974209743e-08
1	RNA_WHAMML2	-2.4301500000000003	4.370631974209743e-08
1	RNA_ACTG2	-525.35785	4.418032088020052e-08
1	METH_TLCD2	-0.023397603306461345	4.418032088020052e-08
1	RNA_GRRP1	-5.075149999999999	4.465930421706657e-08
1	RNA_C1S	-2299.9013999999997	4.563242038639802e-08
1	RNA_KIF3C	-102.28455000000002	4.6126655910030546e-08
1	METH_SGO1	-0.036816545587805005	4.6126655910030546e-08
1	METH_KIF9	-0.005413894339710602	4.662607902407166e-08
1	METH_KLHL18	-0.005413894339710602	4.662607902407166e-08
1	METH_PRSS55	-0.09709427140436894	4.662607902407166e-08
1	METH_TSPY4	-0.22412463415802197	4.662607902407166e-08
1	RNA_ENTPD1	-257.99775	4.713074233664154e-08
1	METH_ADGRG7	-0.0660500129886255	4.713074233664154e-08
1	RNA_C6orf15	-8.0562	4.789767902297284e-08
1	METH_MUC2	-0.0328474106906155	4.815600256235404e-08
1	METH_SYNGR2	-0.080848652089136	4.815600256235404e-08
1	RNA_PCDHB5	-7.6368	4.841567637433112e-08
1	METH_LRR1	-0.02600413477774685	4.867670727869502e-08
1	METH_AFMID	-0.035800664354141476	4.920286780969564e-08
1	METH_TK1	-0.035800664354141476	4.920286780969564e-08
1	METH_LGALS3	-0.07932676456220855	5.0271777750788604e-08
1	METH_ARL6IP5	-0.015803494297334075	5.0814639228422336e-08
1	RNA_CHST3	-148.11524999999997	5.136318066588333e-08
1	RNA_TIMP2	-2770.6831500000003	5.191745946969753e-08
1	METH_TMEM14EP	-0.125889288250507	5.191745946969753e-08
1	METH_DLG1	-0.006584954653957947	5.247753360472539e-08
1	METH_TRIM15	-0.10420060329765801	5.247753360472539e-08
1	RNA_MMP11	-1675.6363500000002	5.304346159936504e-08
1	METH_C2orf61	-0.08986054075339	5.304346159936504e-08
1	METH_FLJ13224	-0.03735616274037401	5.304346159936504e-08
1	RNA_RARRES2	-337.06497417332656	5.332863923954587e-08
1	RNA_AKT3	-104.9531	5.361530255079729e-08
1	METH_SNORA25	-0.04926022573893141	5.361530255079729e-08
1	RNA_KIAA1949	-375.37934999999993	5.41931161302807e-08
1	METH_NOP16	-0.009028872101126705	5.41931161302807e-08
1	METH_CD44	-0.15814461025274257	5.41931161302807e-08
1	METH_OSBPL2	-0.007046978927615598	5.41931161302807e-08
1	RNA_FLRT2	-47.784400000000005	5.477696258848986e-08
1	RNA_PLXNB3	-34.56845	5.477696258848986e-08
1	METH_ACY3	-0.03431524976037548	5.717390280473863e-08
1	METH_ZPR1	-0.06178688606247451	5.717390280473863e-08
1	RNA_CHRDL2	-78.6147	5.7480573588025376e-08
1	RNA_CPXM2	-118.06820000000002	5.7788838076120896e-08
1	METH_EIF1AY	-0.0787447345168389	5.7788838076120896e-08
1	METH_SMIM12	-0.008402641559369553	5.841018020310625e-08
1	METH_GSTM3	-0.09840848872740648	5.841018020310625e-08
1	METH_CASP10	-0.07105067911145499	5.841018020310625e-08
1	METH_RASAL1	-0.08950190995137003	5.841018020310625e-08
1	RNA_NCAM2	-11.37715	5.903799364583924e-08
1	RNA_CRABP1	-3.2371	6.031329544428676e-08
1	RNA_GPX3	-174.7277	6.031329544428676e-08
1	RNA_PPP1R14A	-29.487099999999998	6.031329544428676e-08
1	METH_MIR200A	-0.07557469440502801	6.031329544428676e-08
1	METH_ATL1	-0.0056542904283617	6.031329544428676e-08
1	METH_MAP4K5	-0.0056542904283617	6.031329544428676e-08
1	RNA_CATSPER1	-1.6825499999999998	6.128724765491884e-08
1	METH_RHOA	-0.006432391974761746	6.161527173452974e-08
1	METH_TCTA	-0.006432391974761746	6.161527173452974e-08
1	RNA_MOV10L1	-2.8409999999999997	6.194499657667646e-08
1	RNA_GJA5	-61.98025000000001	6.227643069719272e-08
1	RNA_RAB31	-731.1349500000001	6.227643069719272e-08
1	METH_ITGA2	-0.037172427746352196	6.227643069719272e-08
1	METH_TIMM29	-0.011293816629184494	6.294446104195301e-08
1	METH_YIPF2	-0.011293816629184494	6.294446104195301e-08
1	METH_AP1S3	-0.02903675466758948	6.361943171926386e-08
1	METH_RELT	-0.028982648917707993	6.361943171926386e-08
1	METH_LSM7	-0.03537745596733349	6.361943171926386e-08
1	METH_SPPL2B	-0.03537745596733349	6.361943171926386e-08
1	METH_HNRNPF	-0.008293964367475343	6.430141234500131e-08
1	METH_C12orf57	-0.014896880044571487	6.499047320660727e-08
1	METH_SNHG3-RCC1	-0.036532115084323996	6.568668526929241e-08
1	METH_KCP	-0.055139625780476986	6.568668526929241e-08
1	METH_TMEM56	-0.024103409768855	6.63901201822867e-08
1	RNA_ABCC9	-28.79485	6.710085028515242e-08
1	RNA_COL18A1	-1479.4207499999998	6.710085028515242e-08
1	RNA_SEMA4C	-304.31124999999986	6.710085028515242e-08
1	RNA_SOX10	-3.9050000000000002	6.710085028515242e-08
1	METH_SNORD58A	-0.006433700603617698	6.710085028515242e-08
1	METH_LMTK3	-0.007237391148728643	6.710085028515242e-08
1	RNA_ZNF677	-2.8512499999999994	6.781894861414544e-08
1	METH_SNORD76	-0.007861630574467801	6.781894861414544e-08
1	RNA_PNMAL1	-24.66205	6.891007303035043e-08
1	METH_LOC285847	-0.035682694159897055	6.927754561759197e-08
1	METH_HYPK	-0.031414876896894484	7.001819390609593e-08
1	METH_SERINC4	-0.031414876896894484	7.001819390609593e-08
1	RNA_C1R	-1443.9893499999998	7.07665096619519e-08
1	RNA_SYNC	-65.1233	7.07665096619519e-08
1	MIR_hsa-mir-490	-0.845687	7.07665096619519e-08
1	RNA_ELN	-622.8871	7.152256950232625e-08
1	RNA_PRNP	-581.3298	7.152256950232625e-08
1	METH_MYL6B	-0.013559341896248286	7.152256950232625e-08
1	METH_MDS2	-0.095874945174456	7.305823159240035e-08
1	RNA_MPPED2	-2.8339499999999997	7.383799078389506e-08
1	RNA_PLS3	-745.3081999999999	7.383799078389506e-08
1	METH_ARHGAP24	-0.04958187437688699	7.542176347807577e-08
1	METH_CASP5	-0.10577806240501653	7.542176347807577e-08
1	RNA_CYB5R1	-83.01400000000001	7.703841488502513e-08
1	RNA_C2orf84	-0.8365	7.785927538336571e-08
1	RNA_BAI3	-1.4678	7.827287572816265e-08
1	RNA_EFHA2	-4.834199999999999	7.827287572816265e-08
1	RNA_CDH23	-6.717650000000001	7.868860346811509e-08
1	METH_SIAE	-0.04198888582243451	7.868860346811509e-08
1	METH_SPA17	-0.04198888582243451	7.868860346811509e-08
1	RNA_ZDHHC15	-3.7798499999999997	7.952648342873225e-08
1	METH_CDX1	-0.061540712524349006	7.952648342873225e-08
1	METH_MDH2	-0.0124243861618627	7.952648342873225e-08
1	METH_STYXL1	-0.0124243861618627	7.952648342873225e-08
1	RNA_C10orf72	-93.07045000000002	8.037300036111163e-08
1	METH_LHFPL1	-0.12293767558453705	8.037300036111163e-08
1	RNA_CHST10	-22.6171	8.20922896012268e-08
1	METH_TOMM20L	-0.10715332485442053	8.20922896012268e-08
1	RNA_RHOQ	-171.36739999999998	8.296523619963976e-08
1	METH_LPAR2	-0.011212542640689493	8.296523619963976e-08
1	RNA_APBB1	-72.76974999999999	8.384716836624473e-08
1	RNA_USHBP1	-7.912849999999999	8.384716836624473e-08
1	METH_ULBP3	-0.04594873480333503	8.384716836624473e-08
1	RNA_LRRC29	-10.933249999999997	8.473817534106113e-08
1	RNA_ZSWIM4	-121.45390000000003	8.473817534106113e-08
1	METH_ELF1	-0.0813595856267385	8.473817534106113e-08
1	RNA_KCNA1	-0.8703	8.518711000172187e-08
1	RNA_CORIN	-26.42535	8.563834721578009e-08
1	RNA_CYP1B1	-48.75384999999999	8.563834721578009e-08
1	RNA_PGM5	-116.74525000000001	8.563834721578009e-08
1	RNA_EFS	-35.263099999999994	8.654777494153709e-08
1	RNA_NUMBL	-103.5249	8.654777494153709e-08
1	METH_RNF11	-0.026571009958113512	8.654777494153709e-08
1	METH_ASAP2	-0.017326522152450452	8.654777494153709e-08
1	METH_OVCH2	-0.03161296195555527	8.654777494153709e-08
1	RNA_COL22A1	-12.207249999999998	8.839476609501052e-08
1	RNA_C2orf74	-10.474250000000001	8.933251579309146e-08
1	METH_MPO	-0.048710698338119	8.933251579309146e-08
1	RNA_FAM180A	-10.32675	9.027989389895598e-08
1	RNA_KCNK2	-1.7033999999999998	9.220391771065721e-08
1	RNA_MOXD1	-127.68415	9.220391771065721e-08
1	RNA_TWIST1	-25.33275	9.220391771065721e-08
1	METH_MARK2	-0.023216967682264014	9.220391771065721e-08
1	METH_EPB42	-0.10796234773570401	9.220391771065721e-08
1	METH_FKBP8	-0.008783412608776645	9.220391771065721e-08
1	METH_SRSF3	-0.009592277889738252	9.318075688180739e-08
1	RNA_ACSS3	-11.163699999999999	9.416761140794185e-08
1	METH_HK1	-0.022038426522223015	9.416761140794185e-08
1	RNA_CPLX2	-32.47725	9.466482534468563e-08
1	METH_AP3S1	-0.017214018315067997	9.5164580336143e-08
1	METH_ATG12	-0.017214018315067997	9.5164580336143e-08
1	METH_FLJ41941	-0.09518134259258898	9.617176365443232e-08
1	RNA_KIAA1614	-8.460249999999998	9.718926230031706e-08
1	METH_TIMP4	-0.13242124224876844	9.718926230031706e-08
1	METH_RNASEK	-0.011832193623374496	9.821717816939976e-08
1	RNA_ATP10A	-69.6334	9.925561412407413e-08
1	METH_ALDH1A1	-0.12372006995956097	9.925561412407413e-08
1	METH_PRSS22	-0.04853314321602986	9.925561412407413e-08
1	RNA_BVES	-17.1419	1.0030467400228414e-07
1	METH_TTTY18	-0.654319950506988	1.0030467400228414e-07
1	RNA_PLIN4	-30.288649999999997	1.0136446262636745e-07
1	METH_MIRLET7F2	-0.070532717653085	1.0136446262636745e-07
1	RNA_SEMA6C	-25.85205	1.0243508581196756e-07
1	METH_DIEXF	-0.03770842513481398	1.0243508581196756e-07
1	METH_SMG1	-0.0169959065373195	1.0243508581196756e-07
1	METH_MIR1204	-0.008189540191968145	1.0351665037702843e-07
1	RNA_PPP1R1A	-3.4663999999999997	1.0460926415086475e-07
1	METH_SNORD46	-0.0057146286491156495	1.0460926415086475e-07
1	RNA_FRMD6	-141.07835	1.0571303598330642e-07
1	METH_MRPS18A	-0.006107335310846652	1.068280757539264e-07
1	METH_RNF13	-0.06616750639851243	1.0909240383261475e-07
1	RNA_FBLN1	-1171.5076999999999	1.1024191713268602e-07
1	RNA_ODZ3	-48.14385	1.1140314837395114e-07
1	METH_GALK2	-0.022837853508023004	1.1140314837395114e-07
1	METH_LGALS2	-0.16250125333448495	1.1140314837395114e-07
1	RNA_ANKRD35	-10.4332	1.1198819417065124e-07
1	RNA_ARL4C	-364.61875	1.1257621272587409e-07
1	METH_C17orf49	-0.017186189527500603	1.1257621272587409e-07
1	METH_PCSK9	-0.06706805475875799	1.137612264447006e-07
1	RNA_TCF7L1	-32.289199999999994	1.149583068832501e-07
1	METH_NOD2	-0.027935450855953003	1.149583068832501e-07
1	METH_CLHC1	-0.018424779294207494	1.1616757250079164e-07
1	METH_RPS27A	-0.018424779294207494	1.1616757250079164e-07
1	RNA_RPSAP52	-1.7878500000000002	1.1738914287300915e-07
1	METH_MIR200B	-0.05809412186676849	1.1738914287300915e-07
1	METH_ABCB9	-0.01002122334126325	1.1738914287300915e-07
1	METH_RAPGEFL1	-0.015075231679997997	1.1738914287300915e-07
1	METH_TFF3	-0.07500527290392095	1.1738914287300915e-07
1	RNA_CARTPT	-0.9338	1.1800458001726129e-07
1	RNA_UBE2E2	-43.30584999999999	1.1862313870204239e-07
1	RNA_VIPR2	-9.84335	1.1862313870204239e-07
1	METH_SNORD77	-0.010436681116581553	1.1862313870204239e-07
1	METH_CABP2	-0.04285891431773947	1.1862313870204239e-07
1	METH_HNRNPUL1	-0.01599364994020419	1.1862313870204239e-07
1	RNA_FBLN5	-143.00964999999997	1.1986968182662303e-07
1	METH_CAPN9	-0.09908161831871998	1.1986968182662303e-07
1	METH_LINC00336	-0.04308606946920146	1.1986968182662303e-07
1	METH_NATD1	-0.035641713427411015	1.1986968182662303e-07
1	RNA_CABYR	-7.150949999999998	1.2112889523228882e-07
1	RNA_LDOC1	-27.861449999999998	1.2112889523228882e-07
1	METH_ICA1	-0.029032798705305493	1.2112889523228882e-07
1	METH_METTL21B	-0.008725653592028981	1.2112889523228882e-07
1	RNA_FBXL7	-46.78025	1.224009030616936e-07
1	RNA_ITGA11	-397.0021	1.224009030616936e-07
1	METH_MBLAC2	-0.014141638510230509	1.224009030616936e-07
1	METH_POLR3G	-0.014141638510230509	1.224009030616936e-07
1	RNA_PPM1F	-140.87054999999998	1.2368583062499534e-07
1	METH_SNHG9	-0.008134093212366196	1.2368583062499534e-07
1	METH_CLCN5	-0.08258317638308699	1.2368583062499534e-07
1	RNA_CADM3	-11.93835	1.2433317878810078e-07
1	RNA_KCNIP3	-10.95885	1.249838044103429e-07
1	RNA_ZFPM2	-19.9982	1.249838044103429e-07
1	METH_MIR429	-0.08104825392881948	1.249838044103429e-07
1	RNA_LOC728392	-18.4228	1.2629495209444012e-07
1	RNA_SYDE1	-118.14899999999997	1.2629495209444012e-07
1	METH_ATP2B4	-0.01924943954539804	1.2629495209444012e-07
1	RNA_GULP1	-72.50524999999999	1.2761940255321408e-07
1	RNA_PCYT1B	-2.7667	1.2761940255321408e-07
1	METH_S100PBP	-0.00845829435590785	1.2895728587255946e-07
1	METH_YARS	-0.00845829435590785	1.2895728587255946e-07
1	RNA_EXTL1	-0.9894499999999999	1.3030873335918646e-07
1	RNA_PDGFRB	-1168.3614999999998	1.3030873335918646e-07
1	METH_PMAIP1	-0.018419944444371603	1.3167387755155071e-07
1	RNA_COL8A2	-128.9448	1.3305285223088298e-07
1	METH_SNORA36A	-0.13398056362110788	1.3305285223088298e-07
1	RNA_ADAMTSL3	-26.03245	1.3444579243231238e-07
1	RNA_MITF	-80.5283	1.3585283445607557e-07
1	RNA_PCDHB4	-12.764	1.3585283445607557e-07
1	RNA_TGFB2	-38.4865	1.3585283445607557e-07
1	METH_AMELY	-0.534536377759151	1.3727411587883293e-07
1	RNA_RENBP	-52.750600000000006	1.4015995367860483e-07
1	RNA_DMRT3	-1.5871000000000002	1.4162479169418033e-07
1	RNA_PCDH7	-105.47654999999999	1.4310443240917077e-07
1	METH_ATP13A4	-0.103055918916095	1.4310443240917077e-07
1	METH_ARHGAP8	-0.022600112892143198	1.4310443240917077e-07
1	METH_SLC39A8	-0.006650682166602549	1.4459901995537185e-07
1	METH_OR4X1	-0.05042677384327801	1.4459901995537185e-07
1	RNA_KIF1A	-3.71745	1.4610869981090124e-07
1	RNA_A4GALT	-87.63069999999999	1.476336188121916e-07
1	RNA_RAB11FIP2	-85.77995000000001	1.476336188121916e-07
1	METH_CD226	-0.039354503092932425	1.476336188121916e-07
1	RNA_CRISPLD2	-400.98644999999993	1.491739251660911e-07
1	RNA_SRPX	-35.4497	1.491739251660911e-07
1	METH_ARFGEF3	-0.03558852677025598	1.491739251660911e-07
1	METH_RHOBTB2	-0.06463526586702495	1.491739251660911e-07
1	METH_MIR188	-0.15154812464140244	1.491739251660911e-07
1	METH_MIR532	-0.15154812464140244	1.491739251660911e-07
1	RNA_NAP1L6	-0.4836	1.499498952926332e-07
1	METH_IFI44	-0.07169320734205653	1.5072976846206474e-07
1	MIR_hsa-mir-133a-2	-0.545933	1.5072976846206474e-07
1	RNA_CRIP2	-187.52465000000007	1.523012996844917e-07
1	METH_RIOK3	-0.09035967353887697	1.523012996844917e-07
1	RNA_C1orf216	-58.90699999999998	1.53888671225078e-07
1	RNA_ETNK2	-33.03715	1.53888671225078e-07
1	RNA_NHLRC4	-4.511199999999999	1.53888671225078e-07
1	RNA_REM1	-8.31325	1.5468834512498053e-07
1	RNA_TMEM91	-14.775849999999998	1.5549203689536338e-07
1	METH_LOC285419	-0.09231465670889152	1.5549203689536338e-07
1	RNA_ATP1A2	-8.3178	1.562997659865887e-07
1	RNA_HIGD1B	-1.92165	1.5711155193934e-07
1	METH_STX6	-0.055951603991206494	1.5711155193934e-07
1	RNA_TXLNB	-7.679549999999999	1.579274143850241e-07
1	RNA_ELMOD1	-0.7125999999999999	1.6039965836302406e-07
1	METH_C1orf174	-0.009532199253540749	1.6039965836302406e-07
1	METH_LOC100133612	-0.009532199253540749	1.6039965836302406e-07
1	METH_SNORD65	-0.007006793359999354	1.6039965836302406e-07
1	RNA_CAND2	-7.99627711195885	1.6206856750800506e-07
1	RNA_LOXL4	-16.7453	1.6206856750800506e-07
1	METH_LOC731779	-0.02110732088752454	1.6206856750800506e-07
1	METH_KRT8	-0.08069066104800354	1.6375426158320708e-07
1	RNA_GUCA1A	-1.33655	1.6717665643160173e-07
1	RNA_SEPT4	-34.751450000000006	1.6717665643160173e-07
1	RNA_PKD2	-132.30259999999998	1.6891368694785266e-07
1	RNA_IQCA1	-3.2391999999999994	1.6978873336358743e-07
1	RNA_PRL	-0.6562	1.706681619073008e-07
1	METH_ZNF146	-0.007691568355247494	1.706681619073008e-07
1	METH_ZNF565	-0.007691568355247494	1.706681619073008e-07
1	METH_PLA2G6	-0.0321245551219555	1.706681619073008e-07
1	RNA_CDK14	-53.93185	1.742301216066316e-07
1	RNA_CHRD	-34.6498	1.742301216066316e-07
1	RNA_WWC2	-110.1302	1.742301216066316e-07
1	METH_TTC3P1	-0.036930914926095015	1.742301216066316e-07
1	RNA_C1orf190	-3.0265500000000003	1.760379484972343e-07
1	RNA_CYorf15A	-42.7481	1.760379484972343e-07
1	RNA_LGALS1	-1101.0817500000003	1.760379484972343e-07
1	RNA_ZEB1	-175.58630000000002	1.760379484972343e-07
1	RNA_ZNF25	-30.159750000000017	1.760379484972343e-07
1	METH_AHR	-0.066145790029291	1.760379484972343e-07
1	METH_HSD17B2	-0.035140987411032026	1.760379484972343e-07
1	RNA_FAM124B	-7.1221000000000005	1.7694864932854645e-07
1	METH_GHITM	-0.12250216311239698	1.778639041602498e-07
